 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:12,016,020,020,26,96,00.000000,00.000000
00:01:12,015,019,020,26,97,00.000000,00.000000
00:02:12,015,017,018,26,97,00.000000,00.000000
00:03:12,015,018,018,26,96,00.000000,00.000000
00:04:12,015,018,018,26,95,00.000000,00.000000
00:05:12,016,019,020,26,96,00.000000,00.000000
00:06:09,016,019,019,26,97,00.000000,00.000000
00:07:09,016,018,019,26,97,00.000000,00.000000
00:08:09,016,020,022,26,96,00.000000,00.000000
00:09:09,015,018,018,26,96,00.000000,00.000000
00:10:09,016,019,020,26,96,00.000000,00.000000
00:11:09,015,018,018,26,97,00.000000,00.000000
00:12:09,015,017,018,26,97,00.000000,00.000000
00:13:09,016,019,020,26,96,00.000000,00.000000
00:14:09,014,018,018,26,96,00.000000,00.000000
00:15:09,016,018,018,26,96,00.000000,00.000000
00:16:09,016,020,021,26,96,00.000000,00.000000
00:17:09,015,018,019,26,97,00.000000,00.000000
00:18:09,015,017,017,26,97,00.000000,00.000000
00:19:09,015,018,019,26,96,00.000000,00.000000
00:20:09,016,019,020,26,96,00.000000,00.000000
00:21:09,014,017,017,26,96,00.000000,00.000000
00:22:09,016,019,019,26,97,00.000000,00.000000
00:23:09,016,020,021,26,98,00.000000,00.000000
00:24:09,015,018,019,26,97,00.000000,00.000000
00:25:09,015,019,020,26,96,00.000000,00.000000
00:26:09,015,018,019,25,97,00.000000,00.000000
00:27:09,016,019,020,26,97,00.000000,00.000000
00:28:09,016,019,021,26,98,00.000000,00.000000
00:29:09,016,019,019,26,97,00.000000,00.000000
00:30:09,015,019,020,25,96,00.000000,00.000000
00:31:10,016,019,019,26,96,00.000000,00.000000
00:32:10,015,018,020,26,97,00.000000,00.000000
00:33:10,017,020,021,26,98,00.000000,00.000000
00:34:09,015,018,019,26,98,00.000000,00.000000
00:35:09,015,019,021,26,97,00.000000,00.000000
00:36:09,015,017,018,26,96,00.000000,00.000000
00:37:09,015,017,018,26,96,00.000000,00.000000
00:38:09,016,018,019,26,96,00.000000,00.000000
00:39:09,015,018,018,26,96,00.000000,00.000000
00:40:09,014,017,018,26,96,00.000000,00.000000
00:41:09,014,018,019,26,96,00.000000,00.000000
00:42:09,015,018,018,26,96,00.000000,00.000000
00:43:09,015,018,018,26,96,00.000000,00.000000
00:44:09,015,018,019,26,96,00.000000,00.000000
00:45:09,015,020,021,26,96,00.000000,00.000000
00:46:09,015,018,019,26,96,00.000000,00.000000
00:47:09,015,019,019,26,96,00.000000,00.000000
00:48:07,014,018,019,26,96,00.000000,00.000000
00:49:07,015,017,018,26,96,00.000000,00.000000
00:50:07,014,017,018,26,97,00.000000,00.000000
00:51:07,015,018,018,26,97,00.000000,00.000000
00:52:07,016,018,019,26,97,00.000000,00.000000
00:53:07,015,018,019,26,97,00.000000,00.000000
00:54:07,015,018,018,26,97,00.000000,00.000000
00:55:07,015,018,019,26,97,00.000000,00.000000
00:56:07,016,019,019,26,97,00.000000,00.000000
00:57:07,015,018,019,26,97,00.000000,00.000000
00:58:07,015,019,021,26,97,00.000000,00.000000
00:59:07,015,019,021,26,97,00.000000,00.000000
01:00:07,015,018,019,26,97,00.000000,00.000000
01:01:07,015,018,019,26,97,00.000000,00.000000
01:02:07,015,018,020,26,97,00.000000,00.000000
01:03:06,014,018,019,26,97,00.000000,00.000000
01:04:06,014,017,017,26,96,00.000000,00.000000
01:05:06,015,019,019,26,96,00.000000,00.000000
01:06:06,015,018,019,26,96,00.000000,00.000000
01:07:06,016,019,020,26,96,00.000000,00.000000
01:08:06,015,018,019,26,96,00.000000,00.000000
01:09:06,015,018,018,26,96,00.000000,00.000000
01:10:06,015,018,019,26,96,00.000000,00.000000
01:11:06,015,019,022,27,96,00.000000,00.000000
01:12:06,017,022,025,26,97,00.000000,00.000000
01:13:06,019,026,031,26,99,00.000000,00.000000
01:14:06,019,028,036,26,99,00.000000,00.000000
01:15:06,019,025,031,26,99,00.000000,00.000000
01:16:06,019,027,032,26,99,00.000000,00.000000
01:17:06,019,027,031,26,99,00.000000,00.000000
01:18:04,019,026,031,26,99,00.000000,00.000000
01:19:04,019,027,032,26,99,00.000000,00.000000
01:20:04,020,028,033,26,99,00.000000,00.000000
01:21:04,019,027,030,26,99,00.000000,00.000000
01:22:04,019,026,034,26,99,00.000000,00.000000
01:23:04,020,029,033,26,99,00.000000,00.000000
01:24:04,020,027,033,26,99,00.000000,00.000000
01:25:04,019,026,032,26,99,00.000000,00.000000
01:26:04,019,026,034,26,99,00.000000,00.000000
01:27:04,019,026,033,26,99,00.000000,00.000000
01:28:04,019,027,034,27,99,00.000000,00.000000
01:29:04,019,028,038,27,99,00.000000,00.000000
01:30:04,019,027,035,27,99,00.000000,00.000000
01:31:03,019,027,031,27,99,00.000000,00.000000
01:32:03,018,026,032,27,99,00.000000,00.000000
01:33:03,020,028,033,26,99,00.000000,00.000000
01:34:03,019,028,034,27,99,00.000000,00.000000
01:35:03,019,028,034,27,99,00.000000,00.000000
01:36:03,018,027,031,27,99,00.000000,00.000000
01:37:03,018,026,033,27,99,00.000000,00.000000
01:38:03,019,027,033,27,99,00.000000,00.000000
01:39:03,020,027,034,27,99,00.000000,00.000000
01:40:03,019,029,035,27,99,00.000000,00.000000
01:41:03,019,025,029,27,99,00.000000,00.000000
01:42:03,018,027,035,27,99,00.000000,00.000000
01:43:04,019,026,033,27,99,00.000000,00.000000
01:44:04,019,026,034,27,99,00.000000,00.000000
01:45:04,019,028,034,27,99,00.000000,00.000000
01:46:02,019,025,031,27,99,00.000000,00.000000
01:47:02,018,026,033,27,99,00.000000,00.000000
01:48:02,019,026,031,27,99,00.000000,00.000000
01:49:02,018,026,031,26,99,00.000000,00.000000
01:50:02,019,026,029,27,99,00.000000,00.000000
01:51:02,019,027,033,27,99,00.000000,00.000000
01:52:02,018,026,030,27,99,00.000000,00.000000
01:53:02,018,025,029,27,99,00.000000,00.000000
01:54:02,019,027,033,27,99,00.000000,00.000000
01:55:02,018,025,029,27,99,00.000000,00.000000
01:56:02,018,025,029,27,99,00.000000,00.000000
01:57:02,018,026,031,27,99,00.000000,00.000000
01:58:02,018,023,026,27,99,00.000000,00.000000
01:59:02,017,022,029,27,99,00.000000,00.000000
02:00:02,017,023,029,27,99,00.000000,00.000000
02:01:01,017,023,027,27,99,00.000000,00.000000
02:02:01,018,025,030,27,99,00.000000,00.000000
02:03:01,018,025,029,27,99,00.000000,00.000000
02:04:01,018,024,028,27,99,00.000000,00.000000
02:05:01,017,023,026,27,99,00.000000,00.000000
02:06:01,018,024,027,27,99,00.000000,00.000000
02:07:01,017,023,028,27,99,00.000000,00.000000
02:08:01,017,023,028,27,99,00.000000,00.000000
02:09:01,016,023,026,27,99,00.000000,00.000000
02:10:01,017,022,026,27,99,00.000000,00.000000
02:11:01,017,023,025,27,99,00.000000,00.000000
02:12:01,017,023,025,27,99,00.000000,00.000000
02:13:01,017,024,027,27,99,00.000000,00.000000
02:14:00,018,023,029,27,99,00.000000,00.000000
02:15:00,017,023,027,27,99,00.000000,00.000000
02:16:00,017,023,026,27,99,00.000000,00.000000
02:17:00,017,023,027,27,99,00.000000,00.000000
02:18:00,017,023,027,27,99,00.000000,00.000000
02:19:00,017,023,027,27,99,00.000000,00.000000
02:20:00,016,022,025,27,99,00.000000,00.000000
02:21:00,017,023,027,27,99,00.000000,00.000000
02:22:00,016,020,022,27,99,00.000000,00.000000
02:23:00,017,022,025,27,99,00.000000,00.000000
02:24:00,016,020,023,27,99,00.000000,00.000000
02:25:00,016,021,023,27,99,00.000000,00.000000
02:26:00,017,022,024,27,99,00.000000,00.000000
02:27:00,016,021,022,27,99,00.000000,00.000000
02:28:00,016,020,022,27,99,00.000000,00.000000
02:29:00,016,020,021,27,99,00.000000,00.000000
02:30:00,016,022,026,27,99,00.000000,00.000000
02:31:00,016,020,023,27,99,00.000000,00.000000
02:32:00,015,020,023,27,99,00.000000,00.000000
02:33:00,016,020,023,27,99,00.000000,00.000000
02:34:00,015,020,023,27,99,00.000000,00.000000
02:35:00,015,020,022,27,99,00.000000,00.000000
02:36:00,015,019,021,27,99,00.000000,00.000000
02:37:00,016,019,021,27,99,00.000000,00.000000
02:38:00,015,020,022,27,99,00.000000,00.000000
02:39:00,016,021,023,27,99,00.000000,00.000000
02:40:00,016,022,024,27,99,00.000000,00.000000
02:40:57,016,022,024,27,99,00.000000,00.000000
02:41:57,015,020,022,27,99,00.000000,00.000000
02:42:57,015,020,022,27,99,00.000000,00.000000
02:43:57,015,020,023,27,99,00.000000,00.000000
02:44:57,015,019,021,27,99,00.000000,00.000000
02:45:57,016,020,023,27,99,00.000000,00.000000
02:46:57,016,021,023,27,99,00.000000,00.000000
02:47:57,015,019,022,27,99,00.000000,00.000000
02:48:57,016,019,020,27,99,00.000000,00.000000
02:49:57,015,019,020,27,99,00.000000,00.000000
02:50:57,016,020,022,27,99,00.000000,00.000000
02:51:57,014,019,020,27,99,00.000000,00.000000
02:52:57,015,019,022,27,99,00.000000,00.000000
02:53:57,014,017,019,27,99,00.000000,00.000000
02:54:57,015,020,021,27,99,00.000000,00.000000
02:55:57,015,020,022,27,99,00.000000,00.000000
02:56:57,016,020,022,27,99,00.000000,00.000000
02:57:57,015,018,020,27,99,00.000000,00.000000
02:58:57,016,020,022,27,99,00.000000,00.000000
02:59:57,015,019,022,27,99,00.000000,00.000000
03:00:57,015,020,022,27,99,00.000000,00.000000
03:01:57,015,020,022,27,99,00.000000,00.000000
03:02:57,014,019,021,27,99,00.000000,00.000000
03:03:57,015,019,021,27,99,00.000000,00.000000
03:04:57,015,019,022,27,99,00.000000,00.000000
03:05:57,015,019,021,27,99,00.000000,00.000000
03:06:57,014,018,020,27,99,00.000000,00.000000
03:07:57,014,019,021,27,99,00.000000,00.000000
03:08:57,015,020,022,27,99,00.000000,00.000000
03:09:57,014,017,019,27,99,00.000000,00.000000
03:10:56,015,018,018,27,99,00.000000,00.000000
03:11:56,015,020,021,27,99,00.000000,00.000000
03:12:56,015,019,021,27,99,00.000000,00.000000
03:13:56,016,020,021,27,99,00.000000,00.000000
03:14:56,015,019,020,27,99,00.000000,00.000000
03:15:56,014,018,021,27,99,00.000000,00.000000
03:16:56,015,020,021,27,99,00.000000,00.000000
03:17:56,014,017,018,27,99,00.000000,00.000000
03:18:56,014,018,019,27,99,00.000000,00.000000
03:19:56,015,019,021,27,99,00.000000,00.000000
03:20:56,014,017,018,27,99,00.000000,00.000000
03:21:56,014,018,019,27,99,00.000000,00.000000
03:22:56,014,017,019,27,99,00.000000,00.000000
03:23:56,014,016,018,27,99,00.000000,00.000000
03:24:55,014,018,019,27,99,00.000000,00.000000
03:25:55,013,017,018,27,99,00.000000,00.000000
