 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:46,033,045,056,35,82,00.000000,00.000000
00:01:46,033,045,057,35,82,00.000000,00.000000
00:02:45,032,044,054,35,82,00.000000,00.000000
00:03:45,033,045,056,35,82,00.000000,00.000000
00:04:45,032,044,054,35,82,00.000000,00.000000
00:05:45,033,045,056,35,82,00.000000,00.000000
00:06:45,032,045,057,35,82,00.000000,00.000000
00:07:45,032,044,055,35,82,00.000000,00.000000
00:08:45,032,045,056,35,82,00.000000,00.000000
00:09:45,032,045,056,35,82,00.000000,00.000000
00:10:45,032,045,056,35,82,00.000000,00.000000
00:11:45,032,044,053,35,82,00.000000,00.000000
00:12:45,032,044,055,35,82,00.000000,00.000000
00:13:45,032,044,057,35,82,00.000000,00.000000
00:14:45,032,045,055,35,82,00.000000,00.000000
00:15:45,032,045,056,35,82,00.000000,00.000000
00:16:45,032,044,055,34,82,00.000000,00.000000
00:17:45,032,044,054,34,82,00.000000,00.000000
00:18:45,032,045,056,34,82,00.000000,00.000000
00:19:45,032,044,054,34,82,00.000000,00.000000
00:20:45,032,044,055,34,82,00.000000,00.000000
00:21:44,032,044,055,34,82,00.000000,00.000000
00:22:44,032,044,056,34,82,00.000000,00.000000
00:23:44,033,045,056,34,82,00.000000,00.000000
00:24:44,032,044,054,34,82,00.000000,00.000000
00:25:44,032,045,057,34,82,00.000000,00.000000
00:26:44,032,044,054,34,82,00.000000,00.000000
00:27:44,032,045,055,34,82,00.000000,00.000000
00:28:44,032,045,056,34,82,00.000000,00.000000
00:29:44,032,045,054,34,82,00.000000,00.000000
00:30:44,032,045,055,34,82,00.000000,00.000000
00:31:44,032,044,055,34,82,00.000000,00.000000
00:32:44,032,044,054,34,82,00.000000,00.000000
00:33:44,032,043,054,34,82,00.000000,00.000000
00:34:44,011,158,164,34,82,00.000000,00.000000
00:35:44,001,349,355,34,82,00.000000,00.000000
