 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:33,030,042,052,24,98,00.000000,00.000000
00:01:33,030,042,052,24,98,00.000000,00.000000
00:02:33,030,041,049,24,97,00.000000,00.000000
00:03:34,030,041,049,24,96,00.000000,00.000000
00:04:34,030,041,049,24,96,00.000000,00.000000
00:05:34,029,041,049,24,96,00.000000,00.000000
00:06:34,030,042,051,24,97,00.000000,00.000000
00:07:34,030,042,050,24,97,00.000000,00.000000
00:08:34,030,042,051,24,98,00.000000,00.000000
00:09:34,030,042,051,24,98,00.000000,00.000000
00:10:34,030,041,050,24,98,00.000000,00.000000
00:11:34,030,041,051,24,98,00.000000,00.000000
00:12:34,029,041,051,24,97,00.000000,00.000000
00:13:34,029,042,051,24,96,00.000000,00.000000
00:14:34,029,042,051,24,96,00.000000,00.000000
00:15:33,030,042,051,24,96,00.000000,00.000000
00:16:33,030,041,050,24,97,00.000000,00.000000
00:17:33,029,041,049,24,98,00.000000,00.000000
00:18:33,030,041,051,24,98,00.000000,00.000000
00:19:33,030,043,052,24,98,00.000000,00.000000
00:20:33,030,042,050,24,98,00.000000,00.000000
00:21:33,030,041,050,24,99,00.000000,00.000000
00:22:33,030,041,051,24,97,00.000000,00.000000
00:23:32,029,040,048,24,98,00.000000,00.000000
00:24:32,029,041,050,25,98,00.000000,00.000000
00:25:32,030,042,052,25,97,00.000000,00.000000
00:26:32,030,041,049,25,97,00.000000,00.000000
00:27:32,030,041,050,25,97,00.000000,00.000000
00:28:32,029,041,050,25,97,00.000000,00.000000
00:29:32,029,040,048,25,97,00.000000,00.000000
00:30:32,029,040,049,25,97,00.000000,00.000000
00:31:32,029,041,050,25,97,00.000000,00.000000
00:32:31,029,040,048,25,97,00.000000,00.000000
00:33:31,030,041,050,25,97,00.000000,00.000000
00:34:31,029,041,049,25,97,00.000000,00.000000
00:35:31,030,041,050,25,97,00.000000,00.000000
00:36:31,030,041,049,25,97,00.000000,00.000000
00:37:31,030,041,049,25,97,00.000000,00.000000
00:38:32,030,041,050,25,97,00.000000,00.000000
00:39:32,030,041,049,25,97,00.000000,00.000000
00:40:32,030,042,052,25,98,00.000000,00.000000
00:41:32,030,041,051,25,98,00.000000,00.000000
00:42:32,030,042,051,25,97,00.000000,00.000000
00:43:32,029,041,049,25,97,00.000000,00.000000
00:44:32,030,042,050,25,97,00.000000,00.000000
00:45:32,030,041,050,25,97,00.000000,00.000000
00:46:32,030,042,051,25,97,00.000000,00.000000
00:47:32,030,041,049,25,97,00.000000,00.000000
00:48:32,030,041,049,25,97,00.000000,00.000000
00:49:32,030,042,052,25,97,00.000000,00.000000
00:50:31,030,042,051,25,97,00.000000,00.000000
00:51:31,030,041,049,25,97,00.000000,00.000000
00:52:31,029,041,051,25,97,00.000000,00.000000
00:53:31,030,040,049,25,97,00.000000,00.000000
00:54:31,030,041,048,25,97,00.000000,00.000000
00:55:31,030,041,050,25,97,00.000000,00.000000
00:56:31,029,042,050,25,97,00.000000,00.000000
00:57:31,030,041,050,25,97,00.000000,00.000000
00:58:30,030,042,050,25,97,00.000000,00.000000
00:59:30,030,041,049,25,97,00.000000,00.000000
01:00:30,029,040,047,25,97,00.000000,00.000000
01:01:30,029,040,048,25,97,00.000000,00.000000
01:02:30,030,041,049,25,97,00.000000,00.000000
