 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:55,041,059,072,33,61,00.000000,00.000000
00:01:55,040,057,071,33,61,00.000000,00.000000
00:02:54,041,058,072,33,61,00.000000,00.000000
00:03:54,041,060,074,33,61,00.000000,00.000000
00:04:54,040,058,072,33,61,00.000000,00.000000
00:05:54,040,059,073,33,61,00.000000,00.000000
00:06:54,040,058,071,33,61,00.000000,00.000000
00:07:54,040,058,071,33,61,00.000000,00.000000
00:08:54,039,056,071,33,60,00.000000,00.000000
00:09:54,039,057,071,33,60,00.000000,00.000000
00:10:54,039,057,071,33,60,00.000000,00.000000
00:11:54,039,057,071,33,61,00.000000,00.000000
00:12:54,039,056,072,33,61,00.000000,00.000000
00:13:54,040,057,071,33,60,00.000000,00.000000
00:14:54,038,055,070,33,60,00.000000,00.000000
00:15:54,039,056,070,33,60,00.000000,00.000000
00:16:54,038,055,070,33,60,00.000000,00.000000
00:17:54,039,056,071,33,60,00.000000,00.000000
00:18:54,038,055,069,33,60,00.000000,00.000000
00:19:54,038,055,069,33,60,00.000000,00.000000
00:20:54,037,055,070,33,61,00.000000,00.000000
00:21:54,037,054,068,33,61,00.000000,00.000000
00:22:54,039,056,070,33,61,00.000000,00.000000
00:23:54,038,055,070,33,60,00.000000,00.000000
00:24:54,037,054,069,34,60,00.000000,00.000000
00:25:54,038,055,069,33,60,00.000000,00.000000
00:26:54,037,054,068,33,60,00.000000,00.000000
00:27:54,037,053,069,33,61,00.000000,00.000000
00:28:54,038,053,069,33,60,00.000000,00.000000
00:29:54,037,053,067,33,60,00.000000,00.000000
00:30:54,037,053,068,33,60,00.000000,00.000000
00:31:53,037,054,069,33,60,00.000000,00.000000
00:32:53,038,053,067,33,60,00.000000,00.000000
00:33:53,037,053,069,33,60,00.000000,00.000000
00:34:53,037,053,066,33,60,00.000000,00.000000
00:35:53,037,054,067,33,60,00.000000,00.000000
00:36:53,036,054,067,33,61,00.000000,00.000000
00:37:53,036,052,066,33,60,00.000000,00.000000
00:38:53,035,051,067,33,60,00.000000,00.000000
00:39:53,035,052,066,33,60,00.000000,00.000000
00:40:53,036,052,066,33,60,00.000000,00.000000
00:41:53,036,052,067,33,60,00.000000,00.000000
00:42:53,037,052,066,33,60,00.000000,00.000000
00:43:53,036,052,066,33,60,00.000000,00.000000
00:44:53,036,052,066,33,60,00.000000,00.000000
00:45:53,036,052,067,33,60,00.000000,00.000000
00:46:53,036,052,066,33,60,00.000000,00.000000
00:47:53,036,053,066,33,60,00.000000,00.000000
00:48:53,036,052,066,33,60,00.000000,00.000000
00:49:53,036,052,066,33,60,00.000000,00.000000
00:50:53,036,052,066,33,60,00.000000,00.000000
00:51:53,035,051,065,33,60,00.000000,00.000000
00:52:53,036,052,067,33,60,00.000000,00.000000
00:53:53,035,050,063,33,60,00.000000,00.000000
00:54:53,035,051,065,33,60,00.000000,00.000000
00:55:53,035,051,064,33,60,00.000000,00.000000
00:56:53,035,050,063,33,60,00.000000,00.000000
