 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:41,038,054,068,35,75,00.000000,00.000000
00:01:41,037,053,066,35,75,00.000000,00.000000
00:02:41,037,054,066,34,75,00.000000,00.000000
00:03:41,038,054,067,35,75,00.000000,00.000000
00:04:41,038,055,067,34,75,00.000000,00.000000
00:05:41,039,055,067,34,75,00.000000,00.000000
00:06:41,038,054,067,34,75,00.000000,00.000000
00:07:41,038,054,066,34,75,00.000000,00.000000
00:08:41,038,054,067,34,75,00.000000,00.000000
00:09:41,037,053,065,34,76,00.000000,00.000000
00:10:41,038,053,067,34,76,00.000000,00.000000
00:11:42,038,055,067,34,76,00.000000,00.000000
00:12:42,037,054,067,34,75,00.000000,00.000000
00:13:42,037,054,067,34,75,00.000000,00.000000
00:14:42,038,053,066,34,75,00.000000,00.000000
00:15:42,037,054,067,34,75,00.000000,00.000000
00:16:42,037,053,065,34,75,00.000000,00.000000
00:17:42,037,053,065,34,76,00.000000,00.000000
00:18:42,037,054,066,34,75,00.000000,00.000000
00:19:42,038,053,066,34,75,00.000000,00.000000
00:20:42,037,053,066,34,75,00.000000,00.000000
00:21:42,038,053,066,34,76,00.000000,00.000000
00:22:42,036,052,066,34,76,00.000000,00.000000
00:23:42,037,053,066,34,76,00.000000,00.000000
00:24:42,037,053,067,34,76,00.000000,00.000000
00:25:42,038,053,065,34,76,00.000000,00.000000
00:26:42,037,053,067,34,76,00.000000,00.000000
00:27:42,037,053,067,34,76,00.000000,00.000000
00:28:42,036,052,065,34,76,00.000000,00.000000
00:29:40,036,052,065,34,76,00.000000,00.000000
00:30:40,037,053,066,34,76,00.000000,00.000000
00:31:40,037,053,066,34,76,00.000000,00.000000
00:32:40,037,053,066,34,76,00.000000,00.000000
00:33:40,036,053,066,34,76,00.000000,00.000000
00:34:40,036,052,065,34,76,00.000000,00.000000
00:35:40,036,052,065,34,76,00.000000,00.000000
00:36:40,037,053,067,34,76,00.000000,00.000000
00:37:40,036,052,065,34,76,00.000000,00.000000
00:38:40,036,052,065,34,76,00.000000,00.000000
00:39:40,036,052,066,34,76,00.000000,00.000000
00:40:40,035,051,064,34,76,00.000000,00.000000
00:41:40,036,052,064,34,76,00.000000,00.000000
00:42:41,036,053,066,34,76,00.000000,00.000000
00:43:41,036,053,066,34,76,00.000000,00.000000
00:44:41,036,052,065,34,76,00.000000,00.000000
00:45:41,035,052,065,34,76,00.000000,00.000000
00:46:41,037,053,065,34,76,00.000000,00.000000
00:47:41,036,053,066,34,76,00.000000,00.000000
00:48:41,036,053,065,34,76,00.000000,00.000000
00:49:41,036,052,065,34,76,00.000000,00.000000
00:50:41,036,051,064,34,76,00.000000,00.000000
00:51:41,035,052,065,34,76,00.000000,00.000000
00:52:41,036,051,064,34,76,00.000000,00.000000
00:53:41,035,051,064,34,76,00.000000,00.000000
00:54:41,035,051,064,34,76,00.000000,00.000000
00:55:41,035,052,065,34,76,00.000000,00.000000
00:56:40,036,052,065,34,76,00.000000,00.000000
00:57:40,036,052,065,34,76,00.000000,00.000000
00:58:40,035,051,063,34,76,00.000000,00.000000
00:59:40,035,051,065,34,76,00.000000,00.000000
01:00:40,035,052,064,34,76,00.000000,00.000000
01:01:40,036,052,064,34,76,00.000000,00.000000
01:02:40,035,052,064,34,76,00.000000,00.000000
01:03:40,035,052,065,34,76,00.000000,00.000000
01:04:40,035,051,063,34,76,00.000000,00.000000
01:05:40,035,051,064,34,76,00.000000,00.000000
01:06:40,035,051,063,34,77,00.000000,00.000000
01:07:40,035,051,064,34,77,00.000000,00.000000
01:08:40,035,051,064,34,77,00.000000,00.000000
01:09:40,035,051,064,34,76,00.000000,00.000000
01:10:39,035,051,063,34,76,00.000000,00.000000
01:11:39,035,051,064,34,76,00.000000,00.000000
01:12:39,035,051,063,34,76,00.000000,00.000000
01:13:39,035,052,064,34,77,00.000000,00.000000
01:14:39,035,051,064,34,77,00.000000,00.000000
01:15:39,035,051,064,34,77,00.000000,00.000000
01:16:39,035,051,064,34,77,00.000000,00.000000
01:17:39,036,051,064,34,77,00.000000,00.000000
01:18:39,036,052,065,34,77,00.000000,00.000000
01:19:39,035,052,064,34,77,00.000000,00.000000
01:20:39,035,052,065,34,77,00.000000,00.000000
01:21:39,035,051,064,34,77,00.000000,00.000000
01:22:39,035,051,064,34,77,00.000000,00.000000
01:23:38,035,051,064,34,77,00.000000,00.000000
01:24:38,036,051,064,34,77,00.000000,00.000000
01:25:38,035,050,063,34,77,00.000000,00.000000
01:26:38,035,051,063,34,77,00.000000,00.000000
01:27:38,035,051,063,34,77,00.000000,00.000000
01:28:38,035,051,063,34,77,00.000000,00.000000
01:29:38,035,053,066,34,77,00.000000,00.000000
01:30:38,035,051,063,34,77,00.000000,00.000000
01:31:38,035,051,063,34,77,00.000000,00.000000
