 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:05,003,003,004,33,90,23.210672,72.685638
00:01:05,003,004,004,33,91,23.210672,72.685638
00:02:05,002,003,003,33,90,23.210672,72.685638
00:03:05,003,003,004,33,90,23.210672,72.685638
00:04:05,003,003,004,33,91,23.210672,72.685638
00:05:05,003,003,003,33,90,23.210672,72.685638
00:06:05,003,003,004,33,90,23.210672,72.685638
00:07:05,003,003,004,33,90,23.210672,72.685638
00:08:05,003,004,004,34,91,23.210672,72.685638
00:09:05,003,003,003,33,90,23.210672,72.685638
00:10:05,003,003,004,33,90,23.210672,72.685638
00:11:05,002,002,003,33,90,23.210672,72.685638
00:12:05,002,003,003,33,90,23.210672,72.685638
00:13:05,002,003,003,33,90,23.210672,72.685638
00:14:05,002,003,004,33,90,23.210672,72.685638
00:15:05,002,003,003,34,90,23.210672,72.685638
00:16:05,002,003,003,33,90,23.210672,72.685638
00:17:05,003,003,004,33,90,23.210672,72.685638
00:18:05,002,003,003,33,90,23.210672,72.685638
00:19:05,003,003,003,33,90,23.210672,72.685638
00:20:04,003,003,003,33,90,23.210672,72.685638
00:21:04,002,003,004,33,90,23.210672,72.685638
00:22:04,003,003,003,33,90,23.210672,72.685638
00:23:04,003,003,003,33,90,23.210672,72.685638
00:24:04,002,003,003,33,90,23.210672,72.685638
00:25:04,002,002,003,33,90,23.210672,72.685638
00:26:04,003,003,003,33,90,23.210672,72.685638
00:27:04,003,003,003,33,90,23.210672,72.685638
00:28:04,003,003,003,33,90,23.210672,72.685638
00:29:04,002,002,002,33,90,23.210672,72.685638
00:30:04,002,003,003,33,90,23.210672,72.685638
00:31:04,001,002,003,33,90,23.210672,72.685638
00:32:04,002,002,003,33,90,23.210672,72.685638
00:33:04,002,002,003,33,90,23.210672,72.685638
00:34:04,002,003,003,33,90,23.210672,72.685638
00:35:04,002,002,002,33,90,23.210672,72.685638
00:36:04,002,002,002,33,90,23.210672,72.685638
00:37:04,002,002,003,33,90,23.210672,72.685638
00:38:04,002,002,002,33,90,23.210672,72.685638
00:39:04,002,002,002,33,90,23.210672,72.685638
00:40:04,003,003,003,33,90,23.210672,72.685638
00:41:03,001,002,002,33,90,23.210672,72.685638
00:42:03,002,002,003,33,90,23.210672,72.685638
00:43:03,002,002,003,33,90,23.210672,72.685638
00:44:03,001,002,002,33,90,23.210672,72.685638
00:45:03,002,002,002,33,90,23.210672,72.685638
00:46:03,002,002,002,33,90,23.210672,72.685638
00:47:03,002,002,003,33,90,23.210672,72.685638
00:48:03,001,002,002,33,90,23.210672,72.685638
00:49:03,002,002,003,33,90,23.210672,72.685638
00:50:03,002,002,002,33,90,23.210672,72.685638
00:51:03,003,003,004,33,90,23.210672,72.685638
00:52:03,002,002,002,33,90,23.210672,72.685638
00:53:03,002,003,003,33,90,23.210672,72.685638
00:54:03,002,002,002,33,90,23.210672,72.685638
00:55:03,002,003,003,33,90,23.210672,72.685638
00:56:03,002,002,002,33,90,23.210672,72.685638
00:57:03,002,002,002,33,90,23.210672,72.685638
00:58:03,002,002,002,33,90,23.210672,72.685638
00:59:03,002,002,002,33,90,23.210672,72.685638
01:00:03,001,002,002,33,90,23.210672,72.685638
01:01:03,002,002,002,33,90,23.210672,72.685638
01:02:02,002,002,002,33,90,23.210672,72.685638
01:03:02,001,001,001,33,90,23.210672,72.685638
01:04:02,001,001,001,33,90,23.210672,72.685638
01:05:02,001,001,001,33,90,23.210672,72.685638
01:06:02,001,002,002,33,90,23.210672,72.685638
01:07:02,001,001,001,33,90,23.210672,72.685638
01:08:02,001,001,001,33,90,23.210672,72.685638
01:09:02,001,002,002,33,90,23.210672,72.685638
01:10:02,001,002,002,33,90,23.210672,72.685638
01:11:02,001,002,002,33,90,23.210672,72.685638
01:12:02,002,002,002,33,90,23.210672,72.685638
01:13:02,001,001,002,33,90,23.210672,72.685638
01:14:02,001,002,002,33,90,23.210672,72.685638
01:15:02,001,002,002,33,90,23.210672,72.685638
01:16:02,001,002,002,33,90,23.210672,72.685638
01:17:02,002,002,002,33,90,23.210672,72.685638
01:18:02,001,001,001,33,90,23.210672,72.685638
01:19:02,002,002,003,33,90,23.210672,72.685638
01:20:02,002,002,002,33,90,23.210672,72.685638
01:21:02,002,002,002,33,90,23.210672,72.685638
01:22:02,002,002,002,33,90,23.210672,72.685638
01:23:02,001,001,001,33,90,23.210672,72.685638
01:24:02,001,001,001,33,90,23.210672,72.685638
01:25:02,001,002,002,33,90,23.210672,72.685638
01:26:02,001,001,002,33,90,23.210672,72.685638
01:27:02,001,001,002,33,90,23.210672,72.685638
01:28:02,001,001,002,33,90,23.210672,72.685638
01:29:02,001,001,001,33,90,23.210672,72.685638
01:30:02,001,001,001,33,90,23.210672,72.685638
01:31:02,002,002,002,33,90,23.210672,72.685638
01:32:02,001,001,001,33,90,23.210672,72.685638
01:33:02,001,001,002,33,90,23.210672,72.685638
01:34:02,002,002,003,33,90,23.210672,72.685638
01:35:02,001,001,002,33,90,23.210672,72.685638
01:36:02,001,001,001,33,90,23.210672,72.685638
01:37:02,001,001,001,33,90,23.210672,72.685638
01:38:02,002,002,003,33,90,23.210672,72.685638
01:39:02,002,002,002,33,90,23.210672,72.685638
01:40:02,001,002,002,33,90,23.210672,72.685638
01:41:02,001,002,002,33,90,23.210672,72.685638
01:42:02,001,001,001,33,90,23.210672,72.685638
01:43:02,001,001,001,33,90,23.210672,72.685638
01:44:01,001,001,002,33,90,23.210672,72.685638
01:45:01,001,002,002,33,90,23.210672,72.685638
01:46:01,002,002,002,33,90,23.210672,72.685638
01:47:01,001,001,001,33,90,23.210672,72.685638
01:48:01,001,002,002,33,90,23.210672,72.685638
01:49:01,001,002,002,33,90,23.210672,72.685638
01:50:01,001,002,002,33,90,23.210672,72.685638
01:51:01,001,002,002,33,90,23.210672,72.685638
01:52:01,001,001,001,33,90,23.210672,72.685638
01:53:01,001,001,001,33,90,23.210672,72.685638
01:54:01,001,001,001,33,90,23.210672,72.685638
01:55:01,001,001,002,33,90,23.210672,72.685638
01:56:01,001,001,002,33,90,23.210672,72.685638
01:57:01,001,002,002,33,90,23.210672,72.685638
01:58:01,001,001,002,33,90,23.210672,72.685638
01:59:01,001,001,001,33,90,23.210672,72.685638
02:00:01,001,001,001,33,90,23.210672,72.685638
02:01:01,001,002,002,33,90,23.210672,72.685638
02:02:01,001,001,002,33,90,23.210672,72.685638
02:03:01,001,001,002,33,90,23.210672,72.685638
02:04:01,001,001,002,33,90,23.210672,72.685638
02:05:01,001,001,001,33,90,23.210672,72.685638
02:06:01,001,001,001,33,90,23.210672,72.685638
02:07:01,001,001,001,33,90,23.210672,72.685638
02:08:01,001,001,001,33,90,23.210672,72.685638
02:09:01,001,001,001,33,90,23.210672,72.685638
02:10:01,001,001,001,33,90,23.210672,72.685638
02:11:01,001,001,001,33,90,23.210672,72.685638
02:12:01,001,001,001,33,90,23.210672,72.685638
02:13:01,001,001,002,33,90,23.210672,72.685638
02:14:01,002,002,002,33,90,23.210672,72.685638
02:15:01,002,002,002,33,90,23.210672,72.685638
02:16:01,002,002,002,33,90,23.210672,72.685638
02:17:00,002,003,004,33,90,23.210672,72.685638
02:18:00,003,003,004,33,90,23.210672,72.685638
02:19:00,003,004,004,33,90,23.210672,72.685638
02:20:00,003,003,003,33,90,23.210672,72.685638
02:21:00,004,004,005,33,90,23.210672,72.685638
02:22:00,003,004,004,33,90,23.210672,72.685638
02:23:00,003,004,004,33,90,23.210672,72.685638
02:24:00,004,004,004,33,90,23.210672,72.685638
02:25:00,003,004,004,33,90,23.210672,72.685638
02:26:00,003,004,004,33,91,23.210672,72.685638
02:27:00,003,003,004,33,90,23.210672,72.685638
02:28:00,003,004,004,33,90,23.210672,72.685638
02:29:00,003,003,004,32,90,23.210672,72.685638
02:30:00,003,004,005,33,90,23.210672,72.685638
02:31:00,004,004,004,33,91,23.210672,72.685638
02:32:00,003,004,004,33,91,23.210672,72.685638
02:33:00,003,003,004,33,91,23.210672,72.685638
02:33:59,002,003,003,33,91,23.210672,72.685638
02:34:59,003,004,004,33,91,23.210672,72.685638
02:35:59,003,004,004,33,91,23.210672,72.685638
02:36:59,003,004,004,33,91,23.210672,72.685638
02:37:59,003,003,003,33,91,23.210672,72.685638
02:38:59,003,003,003,33,91,23.210672,72.685638
02:39:59,003,003,003,33,91,23.210672,72.685638
02:40:59,003,003,004,33,91,23.210672,72.685638
02:41:59,003,003,004,33,90,23.210672,72.685638
02:42:59,003,003,004,33,91,23.210672,72.685638
02:43:59,003,003,004,33,91,23.210672,72.685638
02:44:59,002,003,003,33,90,23.210672,72.685638
02:45:59,003,003,003,33,91,23.210672,72.685638
02:46:59,002,003,003,33,91,23.210672,72.685638
02:47:59,002,003,003,33,91,23.210672,72.685638
02:48:59,003,003,004,33,91,23.210672,72.685638
02:49:59,003,004,005,33,91,23.210672,72.685638
02:50:59,003,004,004,33,91,23.210672,72.685638
02:51:59,002,003,003,33,91,23.210672,72.685638
02:52:59,003,003,003,33,91,23.210672,72.685638
02:53:59,003,003,004,33,90,23.210672,72.685638
02:54:59,003,004,004,33,91,23.210672,72.685638
02:55:59,003,003,004,33,90,23.210672,72.685638
02:56:59,003,003,003,33,91,23.210672,72.685638
02:57:59,003,004,004,33,91,23.210672,72.685638
02:58:59,003,003,004,33,91,23.210672,72.685638
02:59:59,003,003,003,33,91,23.210672,72.685638
03:00:59,003,004,004,33,91,23.210672,72.685638
03:01:58,004,005,005,33,91,23.210672,72.685638
03:02:58,003,004,004,33,91,23.210672,72.685638
03:03:58,003,004,004,33,91,23.210672,72.685638
03:04:58,003,003,004,33,91,23.210672,72.685638
03:05:58,003,004,005,33,91,23.210672,72.685638
03:06:58,004,004,005,33,91,23.210672,72.685638
03:07:58,003,004,004,33,91,23.210672,72.685638
03:08:58,004,004,005,33,91,23.210672,72.685638
03:09:58,003,004,004,33,91,23.210672,72.685638
03:10:58,004,005,005,33,91,23.210672,72.685638
03:11:58,004,004,005,33,91,23.210672,72.685638
03:12:58,004,004,005,33,91,23.210672,72.685638
03:13:58,003,004,004,33,91,23.210672,72.685638
03:14:58,004,005,005,33,91,23.210672,72.685638
03:15:58,004,004,005,33,91,23.210672,72.685638
03:16:58,004,005,005,33,91,23.210672,72.685638
03:17:58,004,005,005,33,91,23.210672,72.685638
03:18:58,004,004,005,33,91,23.210672,72.685638
03:19:58,004,005,006,33,91,23.210672,72.685638
03:20:58,004,005,005,33,91,23.210672,72.685638
03:21:58,004,005,005,33,91,23.210672,72.685638
03:22:58,004,004,004,33,91,23.210672,72.685638
03:23:58,004,005,005,33,91,23.210672,72.685638
03:24:58,004,005,005,33,91,23.210672,72.685638
03:25:58,005,005,006,33,91,23.210672,72.685638
03:26:58,005,005,006,33,91,23.210672,72.685638
03:27:58,005,005,006,33,91,23.210672,72.685638
03:28:58,004,005,005,32,91,23.210672,72.685638
03:29:58,005,006,007,33,91,23.210672,72.685638
03:30:58,004,005,005,33,91,23.210672,72.685638
03:31:58,004,005,005,33,91,23.210672,72.685638
03:32:58,005,006,006,33,91,23.210672,72.685638
03:33:57,005,006,006,33,91,23.210672,72.685638
03:34:57,004,005,005,33,91,23.210672,72.685638
03:35:57,005,005,005,32,91,23.210672,72.685638
03:36:57,005,005,006,33,91,23.210672,72.685638
03:37:57,005,006,006,33,91,23.210672,72.685638
03:38:57,004,005,005,33,91,23.210672,72.685638
03:39:57,005,006,006,32,91,23.210672,72.685638
03:40:57,005,006,006,33,91,23.210672,72.685638
03:41:57,005,006,006,33,91,23.210672,72.685638
03:42:57,005,006,006,33,91,23.210672,72.685638
03:43:57,005,006,007,33,91,23.210672,72.685638
03:44:57,004,005,006,33,91,23.210672,72.685638
03:45:57,005,005,005,33,91,23.210672,72.685638
03:46:57,005,006,006,33,91,23.210672,72.685638
03:47:57,005,006,006,33,91,23.210672,72.685638
03:48:57,005,005,006,32,91,23.210672,72.685638
03:49:57,004,005,005,33,91,23.210672,72.685638
03:50:57,005,006,006,32,91,23.210672,72.685638
03:51:57,005,006,006,32,91,23.210672,72.685638
03:52:57,005,006,007,32,91,23.210672,72.685638
03:53:57,005,005,005,32,91,23.210672,72.685638
03:54:57,005,005,005,32,91,23.210672,72.685638
03:55:57,005,005,005,32,91,23.210672,72.685638
03:56:57,005,006,006,32,91,23.210672,72.685638
03:57:57,004,005,006,32,91,23.210672,72.685638
03:58:56,005,005,006,32,91,23.210672,72.685638
03:59:56,005,006,006,32,91,23.210672,72.685638
04:00:56,005,006,006,32,91,23.210672,72.685638
04:01:56,005,006,007,32,91,23.210672,72.685638
04:02:56,006,006,006,32,91,23.210672,72.685638
04:03:56,005,006,006,32,91,23.210672,72.685638
04:04:56,005,006,006,32,91,23.210672,72.685638
04:05:56,005,006,007,32,91,23.210672,72.685638
04:06:56,006,006,006,32,91,23.210672,72.685638
04:07:56,005,006,006,32,91,23.210672,72.685638
04:08:56,005,006,006,32,91,23.210672,72.685638
04:09:56,006,007,007,32,91,23.210672,72.685638
04:10:56,005,006,007,32,91,23.210672,72.685638
04:11:56,006,006,006,32,91,23.210672,72.685638
04:12:56,005,006,006,32,91,23.210672,72.685638
04:13:56,005,006,006,32,91,23.210672,72.685638
04:14:56,005,006,006,32,91,23.210672,72.685638
04:15:55,005,005,005,32,91,23.210672,72.685638
04:16:55,005,006,006,32,91,23.210672,72.685638
04:17:55,004,005,005,32,91,23.210672,72.685638
04:18:55,005,006,006,32,91,23.210672,72.685638
04:19:55,005,005,005,32,91,23.210672,72.685638
04:20:55,005,006,007,32,91,23.210672,72.685638
04:21:55,005,006,006,32,91,23.210672,72.685638
04:22:55,005,006,006,32,91,23.210672,72.685638
04:23:55,005,006,006,32,91,23.210672,72.685638
04:24:55,005,006,006,32,91,23.210672,72.685638
04:25:55,005,005,005,32,91,23.210672,72.685638
04:26:55,005,006,007,32,91,23.210672,72.685638
04:27:55,005,006,006,32,91,23.210672,72.685638
04:28:55,005,007,007,32,91,23.210672,72.685638
04:29:55,005,005,006,32,91,23.210672,72.685638
04:30:55,005,006,006,32,92,23.210672,72.685638
04:31:55,005,006,007,32,91,23.210672,72.685638
04:32:55,004,005,005,33,92,23.210672,72.685638
04:33:55,005,006,007,32,92,23.210672,72.685638
04:34:55,005,005,006,32,91,23.210672,72.685638
04:35:55,005,006,006,32,91,23.210672,72.685638
04:36:55,005,005,006,32,91,23.210672,72.685638
04:37:55,005,006,006,33,92,23.210672,72.685638
04:38:55,005,006,006,32,91,23.210672,72.685638
04:39:54,005,006,006,32,91,23.210672,72.685638
04:40:54,005,006,006,32,91,23.210672,72.685638
04:41:54,006,006,006,32,91,23.210672,72.685638
04:42:54,005,006,006,32,91,23.210672,72.685638
04:43:54,005,006,006,33,92,23.210672,72.685638
04:44:54,005,007,007,32,92,23.210672,72.685638
04:45:54,005,006,006,32,91,23.210672,72.685638
04:46:54,004,006,006,32,92,23.210672,72.685638
04:47:54,005,006,006,32,92,23.210672,72.685638
04:48:54,006,007,007,32,92,23.210672,72.685638
04:49:54,005,006,006,32,92,23.210672,72.685638
04:50:54,006,007,008,32,92,23.210672,72.685638
04:51:54,005,006,007,32,92,23.210672,72.685638
04:52:54,006,008,009,32,92,23.210672,72.685638
04:53:54,007,009,010,32,92,23.210672,72.685638
04:54:54,007,008,008,32,92,23.210672,72.685638
04:55:54,006,008,008,32,92,23.210672,72.685638
04:56:53,007,009,010,32,92,23.210672,72.685638
04:57:53,008,010,010,32,92,23.210672,72.685638
04:58:53,008,010,011,32,92,23.210672,72.685638
04:59:53,009,010,012,32,92,23.210672,72.685638
05:00:53,008,011,011,32,92,23.210672,72.685638
05:01:53,009,013,013,32,92,23.210672,72.685638
05:02:53,010,012,012,32,92,23.210672,72.685638
05:03:53,009,012,012,32,92,23.210672,72.685638
05:04:53,011,015,016,32,91,23.210672,72.685638
05:05:53,012,017,018,32,91,23.210672,72.685638
05:06:53,012,015,016,32,90,23.210672,72.685638
05:07:53,012,015,017,32,90,23.210672,72.685638
05:08:53,015,020,021,32,90,23.210672,72.685638
05:09:53,017,023,025,32,91,23.210672,72.685638
05:10:53,016,024,026,32,91,23.210672,72.685638
05:11:53,016,023,024,32,91,23.210672,72.685638
05:12:53,017,024,025,32,91,23.210672,72.685638
05:13:53,017,026,028,32,91,23.210672,72.685638
05:14:53,018,026,027,33,91,23.210672,72.685638
05:15:53,017,024,024,32,91,23.210672,72.685638
05:16:53,016,023,023,32,91,23.210672,72.685638
05:17:53,014,021,022,32,90,23.210672,72.685638
05:18:53,016,022,024,33,91,23.210672,72.685638
05:19:53,016,023,025,33,90,23.210672,72.685638
05:20:53,015,022,023,33,90,23.210672,72.685638
05:21:52,015,022,023,33,90,23.210672,72.685638
05:22:52,015,021,023,33,91,23.210672,72.685638
05:23:52,015,020,021,33,91,23.210672,72.685638
05:24:52,014,018,019,33,91,23.210672,72.685638
05:25:52,014,020,021,33,91,23.210672,72.685638
05:26:52,012,018,019,33,91,23.210672,72.685638
05:27:52,013,018,018,33,90,23.210672,72.685638
05:28:52,014,019,020,33,90,23.210672,72.685638
05:29:52,016,021,021,33,90,23.210672,72.685638
05:30:52,018,023,023,33,90,23.210672,72.685638
05:31:52,016,020,021,33,90,23.210672,72.685638
05:32:52,016,021,022,33,90,23.210672,72.685638
05:33:52,016,020,020,33,90,23.210672,72.685638
05:34:52,013,017,019,33,90,23.210672,72.685638
05:35:52,013,017,018,33,90,23.210672,72.685638
05:36:52,015,020,021,33,90,23.210672,72.685638
05:37:52,017,023,025,33,90,23.210672,72.685638
