 Time,PM1,PM2.5,PM10,Temp,Humidity,Latitude,Longitude
00:00:01,006,008,008,32,95,23.210672,72.685638
00:01:01,007,008,009,32,95,23.210672,72.685638
00:02:01,007,009,011,32,96,23.210672,72.685638
00:03:00,007,008,009,32,95,23.210672,72.685638
00:04:00,007,008,009,32,96,23.210672,72.685638
00:05:00,007,008,010,32,96,23.210672,72.685638
00:06:00,007,009,010,32,96,23.210672,72.685638
00:07:00,006,007,008,32,95,23.210672,72.685638
00:08:00,006,008,008,32,96,23.210672,72.685638
00:09:00,007,008,010,32,96,23.210672,72.685638
00:10:00,007,008,010,32,96,23.210672,72.685638
00:11:00,006,008,009,32,96,23.210672,72.685638
00:12:00,006,007,008,32,96,23.210672,72.685638
00:13:00,006,007,008,33,96,23.210672,72.685638
00:14:01,006,007,008,32,96,23.210672,72.685638
00:15:01,006,008,008,32,96,23.210672,72.685638
00:16:01,007,008,009,32,96,23.210672,72.685638
00:17:01,006,008,010,32,96,23.210672,72.685638
00:18:01,006,007,008,32,96,23.210672,72.685638
00:19:01,006,007,008,32,96,23.210672,72.685638
00:20:01,006,007,008,32,96,23.210672,72.685638
00:21:01,006,007,008,32,96,23.210672,72.685638
00:22:01,006,008,009,32,96,23.210672,72.685638
00:23:01,006,007,007,32,96,23.210672,72.685638
00:24:01,006,007,009,32,96,23.210672,72.685638
00:25:01,006,006,007,32,96,23.210672,72.685638
00:26:01,006,007,008,32,96,23.210672,72.685638
00:27:01,006,007,008,32,96,23.210672,72.685638
00:28:01,005,006,007,32,96,23.210672,72.685638
00:29:01,005,006,009,32,96,23.210672,72.685638
00:30:01,005,006,007,32,96,23.210672,72.685638
00:31:00,006,007,007,32,96,23.210672,72.685638
00:32:00,006,007,008,31,96,23.210672,72.685638
00:33:00,005,006,007,32,96,23.210672,72.685638
00:34:00,006,007,008,32,96,23.210672,72.685638
00:35:00,006,007,008,32,96,23.210672,72.685638
00:36:00,005,006,007,32,96,23.210672,72.685638
00:37:00,005,007,007,32,96,23.210672,72.685638
00:38:00,006,006,008,32,96,23.210672,72.685638
00:39:00,005,006,007,32,96,23.210672,72.685638
00:40:00,006,007,007,32,96,23.210672,72.685638
00:41:00,005,007,008,32,96,23.210672,72.685638
00:42:00,005,006,007,32,96,23.210672,72.685638
00:43:00,006,007,008,32,96,23.210672,72.685638
00:43:59,006,007,008,32,96,23.210672,72.685638
00:44:59,006,006,007,32,96,23.210672,72.685638
00:45:59,006,007,009,33,96,23.210672,72.685638
00:46:59,006,007,007,32,96,23.210672,72.685638
00:47:59,005,007,009,32,96,23.210672,72.685638
00:48:59,006,008,010,32,96,23.210672,72.685638
00:49:59,005,006,006,32,96,23.210672,72.685638
00:50:59,005,006,007,32,96,23.210672,72.685638
00:51:59,006,007,008,32,96,23.210672,72.685638
00:52:59,006,007,007,32,96,23.210672,72.685638
00:53:59,005,006,008,32,96,23.210672,72.685638
00:54:59,005,007,008,32,96,23.210672,72.685638
00:55:59,005,007,007,32,96,23.210672,72.685638
00:56:59,006,006,007,32,96,23.210672,72.685638
00:57:59,005,006,007,32,96,23.210672,72.685638
00:58:59,005,006,007,32,96,23.210672,72.685638
00:59:59,005,006,008,32,96,23.210672,72.685638
01:00:59,005,006,007,32,96,23.210672,72.685638
01:01:59,005,006,008,32,96,23.210672,72.685638
01:02:59,005,006,007,32,96,23.210672,72.685638
01:03:59,005,006,007,32,96,23.210672,72.685638
01:04:59,005,005,008,32,96,23.210672,72.685638
01:05:59,004,005,007,32,96,23.210672,72.685638
01:06:59,005,006,007,31,96,23.210672,72.685638
01:07:59,005,006,007,32,96,23.210672,72.685638
01:08:59,005,005,006,32,96,23.210672,72.685638
01:09:59,006,006,007,32,96,23.210672,72.685638
01:10:58,005,006,006,32,96,23.210672,72.685638
01:11:58,005,006,007,32,96,23.210672,72.685638
01:12:58,005,006,006,32,96,23.210672,72.685638
01:13:58,006,007,007,32,96,23.210672,72.685638
